央视频道,#genre#
想见你只想见你,http://mmitv.top/pltv/source.php?id=xjnzxjn&token=887fe3d3d8fc
永远怀念“黄药师”,http://mmitv.top/pltv/source.php?id=yyhn“hys”&token=5c073093924f
大场面爆炸战争片,http://mmitv.top/pltv/source.php?id=dcmbzzzp&token=d2abb5c1e62b
不挤电影院过春节,http://mmitv.top/pltv/source.php?id=bjdyygcj&token=e03608177f72
盗墓还得看经典的,http://mmitv.top/pltv/source.php?id=dmhdkjdd&token=dbda8cf04eb0
古墓系列·去冒险吧,http://mmitv.top/pltv/source.php?id=gmxl·qmxb&token=ba813d3be86a
玄幻专场·特效大翻天,http://mmitv.top/pltv/source.php?id=xhzc·txdft&token=9ad34d5113b0
硬汉007詹姆斯邦德,http://mmitv.top/pltv/source.php?id=yh-007&token=95862bed1676
DC宇宙英雄,http://mmitv.top/pltv/source.php?id=dcyzyx&token=fb7320d6fcb4
动作电影来啦,http://mmitv.top/pltv/source.php?id=dzdyll&token=5078aecb60e3
那些年的香gang贺岁片,http://mmitv.top/pltv/source.php?id=nxndxganghsp&token=e0512ea9fc41
牙缝多了根青菜,http://mmitv.top/pltv/source.php?id=yfdlgqc&token=01268890857a
【镖行天下】镖在人在,http://mmitv.top/pltv/source.php?id=【xtx】zrz&token=94216c3ee4a0
校园热血电影,http://mmitv.top/pltv/source.php?id=xyrxdy&token=ebc310cb14a6
看完你也学不会系列,http://mmitv.top/pltv/source.php?id=kwnyxbhxl&token=cf631fe4cf26
法外狂徒张三李四,http://mmitv.top/pltv/source.php?id=fwktzsls&token=b497e2901f62
童年女神周海媚,http://mmitv.top/pltv/source.php?id=tnnszhm&token=82ad1cda4690
搞笑鼻祖给力老湿,http://mmitv.top/pltv/source.php?id=gxbzglls&token=17e687e4de37
港片教你追女仔,http://mmitv.top/pltv/source.php?id=gpjnznz&token=6bb08497361a
全球最烧脑悬疑片,http://mmitv.top/pltv/source.php?id=qqzsnxyp&token=1acbabef3e0c
【百基争郎】臻环传,http://mmitv.top/pltv/source.php?id=【bjzl】zhc&token=b266abbbe62c
他是谁之龙腾四海,http://mmitv.top/pltv/source.php?id=tsszltsh&token=c6649a164e4d
范闲不闲,http://mmitv.top/pltv/source.php?id=fxbx&token=20fc58143a26
斗鱼4K电影,http://mmitv.top/pltv/source.php?id=dy4kdy&token=385984ad3eb7
斗鱼邵氏影院,http://mmitv.top/pltv/source.php?id=dyssyy&token=4817ecf03119
蓉城电影,http://mmitv.top/pltv/source.php?id=rcdy&token=7ae875b9729b
明星荟萃电影,http://mmitv.top/pltv/source.php?id=mxhcdy&token=27d46c95a7ed
笑中带泪成龙合集,http://mmitv.top/pltv/source.php?id=xzdlclhj&token=31da5879c928
亚洲经典,http://mmitv.top/pltv/source.php?id=yzjd&token=8319a7c3fadf
粤语怀旧动画,http://mmitv.top/pltv/source.php?id=yyhjdh&token=ea40c5db00cb
喜剧电影专场,http://mmitv.top/pltv/source.php?id=xjdyzc&token=e77bac5a2133
二弟无敌之新三国,http://mmitv.top/pltv/source.php?id=edwdzxsg&token=c0317b842526
神探狄仁杰Ⅰ-Ⅲ,http://mmitv.top/pltv/source.php?id=stdrjⅠ-Ⅲ&token=27c92c6d6186
曾小贤第三季,http://mmitv.top/pltv/source.php?id=zxxdsj&token=163bc6dc615e
最佳观影,http://mmitv.top/pltv/source.php?id=zjgy&token=81aedd78fb38
爱情公寓第四季,http://mmitv.top/pltv/source.php?id=aqgydsj&token=a9deeee94299
斗罗大陆,http://mmitv.top/pltv/source.php?id=dldl&token=b8c74e9ea361
芈月传,http://mmitv.top/pltv/source.php?id=yc&token=b360b00f6a61
区县频道,#genre#
佳木斯新闻综合,http://mmitv.top/pltv/source.php?id=jmsxwzh&token=f1f5993b3ee3
双鸭山新闻综合,http://mmitv.top/pltv/source.php?id=sysxwzh&token=103b578fb032
哈尔滨新闻综合,http://mmitv.top/pltv/source.php?id=hebxwzh&token=b2a45d68b262
大庆新闻综合,http://mmitv.top/pltv/source.php?id=dqxwzh&token=64d7632ddaf7
大庆公共频道,http://mmitv.top/pltv/source.php?id=dqggpd&token=bfc9060714e5
鹤岗新闻综合,http://mmitv.top/pltv/source.php?id=hgxwzh&token=36750d1ef15f
六盘水1套,http://mmitv.top/pltv/source.php?id=lps-1&token=7680f5603158
六盘水2套,http://mmitv.top/pltv/source.php?id=lps-2&token=91d35eba08df
凯里电视台,http://mmitv.top/pltv/source.php?id=kldst&token=e566477d7826
安顺公共频道,http://mmitv.top/pltv/source.php?id=asggpd&token=d9a9c2b3cbfa
安顺新闻综合,http://mmitv.top/pltv/source.php?id=asxwzh-0&token=fc9a01c4dda0
毕节1套,http://mmitv.top/pltv/source.php?id=bj-1&token=798abcb6445f
毕节2套,http://mmitv.top/pltv/source.php?id=bj-2&token=f5da1e9a5dd0
遵义综合,http://mmitv.top/pltv/source.php?id=zyzh&token=ac106ca13081
遵义公共,http://mmitv.top/pltv/source.php?id=zygg&token=c58bdae61d80
遵义都市,http://mmitv.top/pltv/source.php?id=zyds&token=a57ef72568e8
雷山综合,http://mmitv.top/pltv/source.php?id=lshanzh-0&token=e550afd7f001
黔东南综合,http://mmitv.top/pltv/source.php?id=qdnzh&token=21260818701f
黔西电视台,http://mmitv.top/pltv/source.php?id=qxdst&token=b812be072e80
黔南1套,http://mmitv.top/pltv/source.php?id=qn-1&token=ba857c097195
黔南2套,http://mmitv.top/pltv/source.php?id=qn-2&token=f97084d0ee99
黔西南公共,http://mmitv.top/pltv/source.php?id=qxngg&token=a399bfdccba4
黔西南综合,http://mmitv.top/pltv/source.php?id=qxnzh&token=6e5f5f06dea0
天等电视台,http://mmitv.top/pltv/source.php?id=tddst&token=fc49631dd47a
崇左综合,http://mmitv.top/pltv/source.php?id=czzh&token=413cf2870808
朝阳新闻综合,http://mmitv.top/pltv/source.php?id=cyxwzh&token=f94b78facf4d
丹东新闻综合,http://mmitv.top/pltv/source.php?id=ddxwzh&token=2291eda52189
辽阳新闻综合,http://mmitv.top/pltv/source.php?id=lyxwzh&token=ad15d850a158
盘锦新闻综合,http://mmitv.top/pltv/source.php?id=pjxwzh&token=1ae053f8a70b
本溪综合1套,http://mmitv.top/pltv/source.php?id=bxzh-1&token=02bd83d2bf59
营口新闻综合,http://mmitv.top/pltv/source.php?id=ykxwzh&token=b63dc33609a7
葫芦岛新闻综合,http://mmitv.top/pltv/source.php?id=hldxwzh&token=7171e9be01dc
鞍山新闻综合,http://mmitv.top/pltv/source.php?id=ashanxwzh&token=5d7840a81b04
邢台综合,http://mmitv.top/pltv/source.php?id=xtzh&token=665d78a61afa
图木舒克市2,http://mmitv.top/pltv/source.php?id=tmsks-2&token=cba143f1a425
岳普湖县1,http://mmitv.top/pltv/source.php?id=yphx-1&token=b7ebc41f8f58
邵阳县电视台,http://mmitv.top/pltv/source.php?id=syxdst&token=0d5faec05e66
魏县综合新闻,http://mmitv.top/pltv/source.php?id=wxzhxw&token=89183c40bed7
邯郸新闻综合,http://mmitv.top/pltv/source.php?id=hdxwzh&token=4f469b8b6d2b
邯郸科技教育,http://mmitv.top/pltv/source.php?id=hdkjjy&token=942e545755f6
晋州综合,http://mmitv.top/pltv/source.php?id=jzzh&token=82b097bc26cc
衡水综合,http://mmitv.top/pltv/source.php?id=hszh&token=84cdaaa46e0a
池州1套,http://mmitv.top/pltv/source.php?id=chiz-1&token=ee50dca0baaa
池州2套,http://mmitv.top/pltv/source.php?id=chiz-2&token=5d0d2f5cb44a
图木舒克市1,http://mmitv.top/pltv/source.php?id=tmsks-1&token=4281cbfaef46
岳普湖县2,http://mmitv.top/pltv/source.php?id=yphx-2&token=9ba098638c10
周口电视台,http://mmitv.top/pltv/source.php?id=zkdst&token=347771a79ccf
梁山影视,http://mmitv.top/pltv/source.php?id=lsys&token=16ed3aaa58e7
梁山综合,http://mmitv.top/pltv/source.php?id=lshanzh-1&token=5c391536f58b
济宁公共,http://mmitv.top/pltv/source.php?id=jngg&token=efefee481719
济宁综合,http://mmitv.top/pltv/source.php?id=jinzh-1&token=65a17a13d8d6
邢台城市生活,http://mmitv.top/pltv/source.php?id=xtcssh&token=2649636d80b4
邢台新闻综合,http://mmitv.top/pltv/source.php?id=xtxwzh&token=f41433e652f4
沧州-1,http://mmitv.top/pltv/source.php?id=cz-1&token=b160caa061c5
沧州-2,http://mmitv.top/pltv/source.php?id=cz-2&token=06577c196b31
沧州-3,http://mmitv.top/pltv/source.php?id=cz-3&token=b45fbdaafa90
廊坊公共,http://mmitv.top/pltv/source.php?id=lfgg&token=65e0d82a4112
通辽新闻综合,http://mmitv.top/pltv/source.php?id=tlxwzh&token=37bab702546e
揭西综合,http://mmitv.top/pltv/source.php?id=jxzh&token=25832877e524
2024年春晚,#genre#
2024央视春晚-4K,http://mmitv.top/pltv/source.php?id=2024yscw-4k&token=2fff107aff01
2024央视春晚,http://mmitv.top/pltv/source.php?id=2024yscw&token=f5be266e3e27
2024东方春晚,http://mmitv.top/pltv/source.php?id=2024dfcw&token=e2893a31c220
2024北京春晚,http://mmitv.top/pltv/source.php?id=2024bjcw&token=d8ea1a8805d7
2024广东春晚,http://mmitv.top/pltv/source.php?id=2024gdcw&token=68a827a4d797
2024文联春晚,http://mmitv.top/pltv/source.php?id=2024wlcw-0&token=044282c087b8
2024网络春晚,http://mmitv.top/pltv/source.php?id=2024wlcw-1&token=d80ea3b304a9
2024川渝春晚,http://mmitv.top/pltv/source.php?id=2024cycw&token=7b849eee6c93
2024深圳春晚,http://mmitv.top/pltv/source.php?id=2024szcw&token=1ab7d05f1973
2024杂技大联欢,http://mmitv.top/pltv/source.php?id=2024zjdlh&token=d202edb83abd
2024东南春晚,http://mmitv.top/pltv/source.php?id=2024dncw&token=5897887b0bcd
2024甘肃春晚,http://mmitv.top/pltv/source.php?id=2024gscw&token=fcb06c1fc849
2024文艺晚会,http://mmitv.top/pltv/source.php?id=2024wywh&token=766324a3585f
2024山东春晚,http://mmitv.top/pltv/source.php?id=2024sdcw&token=833850143653
2024河南春晚,http://mmitv.top/pltv/source.php?id=2024hencw&token=24027fa497b5
2024海南春晚,http://mmitv.top/pltv/source.php?id=2024haincw&token=2efdfc060d3d
2024吉林春晚,http://mmitv.top/pltv/source.php?id=2024jlcw&token=a3449afd492e
2024老铁晚会,http://mmitv.top/pltv/source.php?id=2024ltwh&token=f1bd86abd84b
2024河北戏曲晚会,http://mmitv.top/pltv/source.php?id=2024hbxqwh&token=e9a216dfd0a5
2024陕西丝路春晚,http://mmitv.top/pltv/source.php?id=2024sxslcw&token=7f6121413a78
2024宁波市春晚,http://mmitv.top/pltv/source.php?id=2024nbscw&token=a3c12e2ef6bc
2024山西春晚,http://mmitv.top/pltv/source.php?id=2024sxcw&token=1bd5b713678d
2024湖北春晚,http://mmitv.top/pltv/source.php?id=2024hbcw&token=cca6450d80d5
2024江苏春晚,http://mmitv.top/pltv/source.php?id=2024jscw&token=4f9fafaf87e2
2024抖音传承晚会,http://mmitv.top/pltv/source.php?id=2024dyccwh&token=6e53aae6525e
其它频道,#genre#
晴彩河北,http://mmitv.top/pltv/source.php?id=qchb&token=03c61caeeb2b
中华功夫,http://mmitv.top/pltv/source.php?id=zhgf&token=07ffd9918b3c
南阳公共,http://mmitv.top/pltv/source.php?id=nygg&token=a832f742c60f
河南戏曲,http://mmitv.top/pltv/source.php?id=hnxq&token=89989229a7d5
调解剧场,http://mmitv.top/pltv/source.php?id=djjc&token=63964a41ecea
广州影视,http://mmitv.top/pltv/source.php?id=gzys&token=54932b050ad4
广州新闻,http://mmitv.top/pltv/source.php?id=gzxw&token=a6e22077dbce
广州法治,http://mmitv.top/pltv/source.php?id=gzfz&token=6009f119078e
广州综合,http://mmitv.top/pltv/source.php?id=gzzh&token=18a19fd9c546
河南卫视-4K,http://mmitv.top/pltv/source.php?id=hnws-4k&token=0cb7d1b12b56
信阳综合频道,http://mmitv.top/pltv/source.php?id=xyzhpd&token=d62679f7db38
信阳公共频道,http://mmitv.top/pltv/source.php?id=xyggpd&token=da78cb0b57de
信阳新闻综合,http://mmitv.top/pltv/source.php?id=xyxwzh&token=16711fa76bd3
信阳文旅频道,http://mmitv.top/pltv/source.php?id=xywlpd&token=ee06f13ed871
CHC动作影院,http://mmitv.top/pltv/source.php?id=chcdzyy&token=a1bb4bc73ef1
CHC高清影院,http://mmitv.top/pltv/source.php?id=chcgqyy&token=6c4231042272
上视教育,http://mmitv.top/pltv/source.php?id=ssjy&token=e9220d9df94c
CETV早期教育,http://mmitv.top/pltv/source.php?id=cetvzqjy&token=9474b4c64c43
五华综合,http://mmitv.top/pltv/source.php?id=whzh&token=c08e2e2eb2d0
宝安频道,http://mmitv.top/pltv/source.php?id=bapd&token=5ff10b695c83
客家生活,http://mmitv.top/pltv/source.php?id=kjsh&token=947f3f63b24c
广东影视,http://mmitv.top/pltv/source.php?id=gdys&token=1dd07c679c05
广东经济科教,http://mmitv.top/pltv/source.php?id=gdjjkj&token=989273c89a24
惠州1套,http://mmitv.top/pltv/source.php?id=hz-1&token=e4afdc763529
梅州1套,http://mmitv.top/pltv/source.php?id=mz-1&token=2219001a6001
梅州导视,http://mmitv.top/pltv/source.php?id=mzds&token=68a1c2f679dd
汕头综合,http://mmitv.top/pltv/source.php?id=stzh&token=8c9170e3cef2
河源公共,http://mmitv.top/pltv/source.php?id=hygg&token=893d35290ad7
河源综合,http://mmitv.top/pltv/source.php?id=hyzh&token=4a1fd27ed5d5
深圳众创TV,http://mmitv.top/pltv/source.php?id=szzc-tv&token=2998c2aceaeb
深圳龙岗频道,http://mmitv.top/pltv/source.php?id=szlgpd&token=d032059e3a0d
澳视澳门,http://mmitv.top/pltv/source.php?id=asam&token=14fab1627579
CCTV12-测试,http://mmitv.top/pltv/source.php?id=cctv12-cs&token=db53bfeab1f7
CCM,http://mmitv.top/pltv/source.php?id=ccm&token=3bf3bcb93290
南宁公共,http://mmitv.top/pltv/source.php?id=nngg&token=df7585626cb7
AXN电影,http://mmitv.top/pltv/source.php?id=axndy&token=fea7ddac8288
博白电视台,http://mmitv.top/pltv/source.php?id=bbdst&token=4da860370dd8
HollyWood,http://mmitv.top/pltv/source.php?id=hollywood&token=f46d7a9c6db7
TVB星河,http://mmitv.top/pltv/source.php?id=tvbxh&token=0c15ba73c17b
东森样片,http://mmitv.top/pltv/source.php?id=dsyp&token=ef5aeb4c7610
东森电影,http://mmitv.top/pltv/source.php?id=dsdy&token=06498bf1f561
八大综艺,http://mmitv.top/pltv/source.php?id=bdzy&token=61b4ec64ae8d
韩国娱乐台,http://mmitv.top/pltv/source.php?id=hgylt&token=f8e787dc0b4c
私人影院,http://mmitv.top/pltv/source.php?id=sryy&token=92aa3451f437
龙翔时代,http://mmitv.top/pltv/source.php?id=lxsd&token=80fa7754d248
吉林影视,http://mmitv.top/pltv/source.php?id=jlys&token=0ff7262035b2
吉林都市,http://mmitv.top/pltv/source.php?id=jlds&token=6fdc32acad2e
吉林生活,http://mmitv.top/pltv/source.php?id=jlsh&token=3ccb7b0270fb
长影频道,http://mmitv.top/pltv/source.php?id=cypd&token=ee2a557d76d6
吉林综艺文化,http://mmitv.top/pltv/source.php?id=jlzywh&token=11bd17651af3
娄底公共,http://mmitv.top/pltv/source.php?id=ldgg&token=5667fede6c0b
娄底教育,http://mmitv.top/pltv/source.php?id=ldjy&token=9a7142e0b6ad
娄底综合,http://mmitv.top/pltv/source.php?id=ldzh&token=7b887e68ba37
湖南导视,http://mmitv.top/pltv/source.php?id=hunds-0&token=da8f24d15f30
重温经典,http://mmitv.top/pltv/source.php?id=zwjd&token=57d6a3d7aea1
河北影视,http://mmitv.top/pltv/source.php?id=hebys&token=1e0d45316d58
石家庄新闻综合,http://mmitv.top/pltv/source.php?id=sjzxwzh&token=64274afc01d0
欢笑剧场4K-4K,http://mmitv.top/pltv/source.php?id=hxjc4k-4k&token=6af5139354c0
CNA,http://mmitv.top/pltv/source.php?id=cna&token=68b36f7f8afb
